id,edadEmprendedor,sexoEmprendedor,escolaridadEmprendedor,dependientesEconomicos,estadoCivil,familiaAyuda,antiguedadNegocio,horaApertura,horaCierre,giroNegocio,numEmpleados,ventasPromedioDiarias,deseoNegocio,registroVentas,registroContabilidad,altaSAT,usaCredito,tiempoCreditoProveedores,promocionNegocio,latitud,longitud,CategoríaDeseo,,Respuesta Original,Categoría
E00000812,38,H,primaria,4,union libre,FALSE,2,8,19,comercio minorista de productos terminados,2,,seguir tener trabajo,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.4886528,-99.26894053,Operación y Personal,,,
E00000813,48,M,secundaria,4,casado,TRUE,30,8,18,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",2,4000,prosperar,no registro,en un sistema especial,s,FALSE,una semana,publicidad exterior,19.48417813,-99.24585754,Gestión y Estabilidad,,,
E00000814,65,M,primaria,3,union libre,TRUE,25,9,21,fonda o restaurante/alimentos,3,,trabajo,no registro,en un cuaderno,s,FALSE,no me dan crédito,otro,19.48700681,-99.26743011,Operación y Personal,,,
E00000815,47,H,secundaria,3,casado,TRUE,7,8,20,comercio minorista de productos terminados,1,,clientela,no registro,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.48735069,-99.28104491,Clientes y Promoción,,,
E00000816,48,M,secundaria,2,casado,TRUE,45,9,19,comercio minorista de productos terminados,1,2500,segur tener estabilidad,no registro,en un cuaderno,s,FALSE,dos semanas,otro,19.48589403,-99.28427779,Gestión y Estabilidad,,,
E00000817,29,H,secundaria,3,union libre,FALSE,37,8,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",2,1200,cliente responsable,no registro,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior,19.4699467,-99.27438304,Clientes y Promoción,,,
E00000818,62,H,secundaria,3,soltero,TRUE,55,7,22,comercio minorista de productos terminados,3,1300,prosperar,en un cuaderno,no registro,s,FALSE,no me dan crédito,publicidad exterior|volantes,19.48736513,-99.26994622,Gestión y Estabilidad,,,
E00000819,35,H,primaria,2,soltero,FALSE,20,7,22,comercio minorista de productos terminados,4,,seguir tener venta,no registro,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.4915973,-99.25774285,Ventas e Ingresos,,,
E00000820,52,M,bachillerato terminado,0,casado,FALSE,3,7,16,fonda o restaurante/alimentos,9,8000,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.42655467,-99.26865543,Ventas e Ingresos,,,
E00000821,47,M,primaria,1,casado,FALSE,13,10,19,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,700,agrandar el servicio,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.72763302,-99.24025533,Clientes y Promoción,,,
E00000822,25,M,universidad terminado,0,soltero,FALSE,2,10,18,comercio minorista de productos terminados,0,500,venta,en excel,en excel,n,FALSE,no contesto,redes sociales (sin pagar),19.71260113,-99.20927129,Ventas e Ingresos,,,
E00000823,64,H,universidad terminado,3,casado,TRUE,10,10,20,despacho contable,2,1200,numero cliente,en un sistema especial,en excel,s,TRUE,no contesto,redes sociales (sin pagar)|volantes,19.72967632,-99.2329678,Clientes y Promoción,,,
E00000824,41,M,bachillerato terminado,3,casado,TRUE,20,7,21,comercio minorista de productos terminados,4,5000,autosuficiente,no registro,en excel,s,FALSE,no me dan crédito,publicidad exterior,19.72723251,-99.22286011,Gestión y Estabilidad,,,
E00000825,50,H,secundaria,4,casado,TRUE,31,8,18,comercio minorista de materias primas,4,,automatizar el,en excel,en excel,s,FALSE,no me dan crédito,publicidad exterior,19.72086778,-99.22020291,Operación y Personal,,,
E00000826,55,H,universidad terminado,2,casado,TRUE,20,8,21,comercio minorista de productos terminados,2,3000,expandir el,no registro,en un cuaderno,o,FALSE,no contesto,publicidad exterior,19.74479816,-99.22563237,Expansión y Estructura,,,
E00000827,41,H,universidad terminado,1,soltero,TRUE,21,10,17,fonda o restaurante/alimentos,1,800,mantenimiento negocio,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior,19.71975848,-99.23369385,Operación y Personal,,,
E00000828,61,H,bachillerato trunco,1,casado,TRUE,10,8,17,fonda o restaurante/alimentos,1,1000,aumentar venta,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.75214772,-99.23819336,Ventas e Ingresos,,,
E00000829,46,M,bachillerato terminado,2,casado,TRUE,6,9,23,comercio minorista de productos terminados,1,8000,aumentar capacidad,no registro,en un cuaderno,n,FALSE,una semana,publicidad exterior,19.71330106,-99.22650452,Operación y Personal,,,
E00000830,66,M,primaria,1,casado,TRUE,17,10,20,comercio minorista de productos terminados,0,1000,venta,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.72609002,-99.22867737,Ventas e Ingresos,,,
E00000831,56,M,secundaria,1,casado,FALSE,10,9,22,comercio minorista de productos terminados,0,300,venta,en un cuaderno,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior,19.72758267,-99.22885584,Ventas e Ingresos,,,
E00000832,69,H,universidad terminado,3,casado,FALSE,10,10,18,comercio minorista de productos terminados,3,3000,expandir el,en excel,en excel,s,TRUE,no me dan crédito,publicidad exterior,19.72713846,-99.21349569,Expansión y Estructura,,,
E00000833,31,H,bachillerato trunco,2,union libre,TRUE,6,11,18,fonda o restaurante/alimentos,1,1600,cambiar el local,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.72045777,-99.22560047,Expansión y Estructura,,,
E00000834,60,H,bachillerato terminado,0,soltero,FALSE,1,8,20,comercio minorista de productos terminados,0,700,mayor venta,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.71595005,-99.212465,Ventas e Ingresos,,,
E00000835,53,H,primaria,2,casado,FALSE,4,14,20,comercio minorista de productos terminados,0,,aumentar venta,en un cuaderno,no registro,n,FALSE,no contesto,publicidad exterior,19.72302835,-99.22680528,Ventas e Ingresos,,,
E00000836,57,M,universidad terminado,2,casado,FALSE,18,18,21,"consultorios médicos, dentales, veterinarios",0,800,aumentar ganancia,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior,19.73167538,-99.22493901,Ventas e Ingresos,,,
E00000837,35,M,bachillerato terminado,1,union libre,FALSE,3,9,21,comercio minorista de productos terminados,0,1500,aumentar venta,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.71661981,-99.25197129,Ventas e Ingresos,,,
E00000838,50,H,bachillerato trunco,5,casado,TRUE,20,8,18,comercio minorista de productos terminados,1,,local renta,no registro,no registro,s,FALSE,no contesto,publicidad exterior,19.72099827,-99.21937081,Expansión y Estructura,,,
E00000839,41,M,bachillerato terminado,3,casado,TRUE,3,8,21,comercio minorista de materias primas,3,5000,espacio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,otro,19.85447189,-99.22279857,Expansión y Estructura,,,
E00000840,38,M,bachillerato terminado,2,casado,FALSE,4,10,16,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,1,difusion,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.40717427,-98.89974639,Clientes y Promoción,,,
E00000841,35,H,bachillerato trunco,3,soltero,FALSE,0.5,7,10,"servicios  personales(estéticas, spa, uñas, barberías, etc)",5,600,espacio,en un sistema especial,en un sistema especial,n,FALSE,no me dan crédito,otro|volantes,19.39738801,-98.90246919,Expansión y Estructura,,,
E00000842,46,M,secundaria,0,casado,FALSE,0.5,10,19,fonda o restaurante/alimentos,2,600,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.39791577,-98.89945099,Ventas e Ingresos,,,
E00000843,43,M,bachillerato trunco,2,casado,TRUE,1.5,11,7,"consultorios médicos, dentales, veterinarios",2,500,venta,en un cuaderno,en un cuaderno,n,TRUE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.39802375,-98.88687609,Ventas e Ingresos,,,
E00000844,28,M,universidad terminado,0,soltero,FALSE,1.5,10,19,"consultorios médicos, dentales, veterinarios",1,3000,,en excel,en excel,n,FALSE,no me dan crédito,publicidad exterior|volantes,19.39628743,-98.91561119,,,,
E00000845,58,H,bachillerato trunco,5,casado,TRUE,0.5,11,20,fonda o restaurante/alimentos,3,600,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.40980916,-98.91888259,Ventas e Ingresos,,,
E00000846,45,H,secundaria,4,casado,TRUE,4,11,20,comercio minorista de materias primas,3,500,vender producto,en un sistema especial,en un sistema especial,o,FALSE,no me dan crédito,publicidad exterior,19.40836027,-98.92345124,Ventas e Ingresos,,,
E00000847,39,M,secundaria,3,casado,TRUE,2,11,20,comercio minorista de materias primas,2,400,,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.42668339,-98.91955087,,,,
E00000848,52,M,secundaria,3,casado,TRUE,3,11,19,fonda o restaurante/alimentos,1,400,vender hechar perder,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.40792458,-98.92196459,Operación y Personal,,,
E00000849,27,H,bachillerato terminado,2,soltero,FALSE,2.5,12,18,comercio minorista de productos terminados,1,600,gente,en un sistema especial,en un sistema especial,s,FALSE,no me dan crédito,redes sociales (sin pagar),19.41365967,-98.88584963,Clientes y Promoción,,,
E00000850,47,M,bachillerato trunco,2,divorciado,FALSE,5,10,21,farmacia,1,500,gente,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior,19.42604049,-98.92226357,Clientes y Promoción,,,
E00000851,39,M,bachillerato terminado,3,casado,TRUE,6,10,19,comercio minorista de productos terminados,2,600,gente,en un sistema especial,en un sistema especial,s,FALSE,un mes,publicidad exterior,19.39072691,-98.89069863,Clientes y Promoción,,,
E00000852,46,H,bachillerato terminado,3,casado,TRUE,1,11,17,fonda o restaurante/alimentos,2,600,renta caro,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.42921985,-98.91615777,Operación y Personal,,,
E00000853,26,M,bachillerato terminado,0,casado,FALSE,2,11,19,"servicios  personales(estéticas, spa, uñas, barberías, etc)",1,1000,espacio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.40944274,-98.8884749,Expansión y Estructura,,,
E00000854,29,M,universidad trunca,1,soltero,FALSE,2,13,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,800,espacio,en excel,en excel,n,FALSE,no me dan crédito,redes sociales (sin pagar),19.4231891,-98.91881091,Expansión y Estructura,,,
E00000855,51,M,bachillerato trunco,2,casado,FALSE,7,11,21,farmacia,1,700,n9 robo,en un sistema especial,en un sistema especial,o,FALSE,no me dan crédito,publicidad exterior,19.40823951,-98.91714152,Operación y Estabilidad,,,
E00000856,42,H,bachillerato terminado,3,soltero,FALSE,3,9,20,tortillería,1,500,espacio,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.42607374,-98.92275384,Expansión y Estructura,,,
E00000857,52,M,universidad terminado,2,divorciado,TRUE,3,12,20,zapatería,1,600,numero venta,en un cuaderno,en un sistema especial,s,FALSE,no contesto,publicidad exterior|volantes,19.53229671,-99.14670253,Ventas e Ingresos,,,
E00000858,54,M,bachillerato terminado,1,soltero,TRUE,5,9,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,,,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,redes sociales (sin pagar)|otro,19.49331806,-99.27331949,,,,
E00000859,43,H,bachillerato trunco,2,union libre,TRUE,3,17,22,panadería,1,200,tener posibilidad invertir mejor horno,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.3217478,-99.01139606,Inversión y Producto,,,
E00000860,44,H,bachillerato terminado,2,casado,TRUE,12,8,22,comercio minorista de productos terminados,1,0,,no registro,no registro,o,FALSE,no me dan crédito,publicidad exterior,19.36819023,-99.02396625,,,,
E00000861,40,H,primaria,3,soltero,FALSE,15,9,17,comercio minorista de materias primas,1,1000,abrir sucursal,no registro,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.3545023,-99.00329086,Expansión y Estructura,,,
E00000862,52,M,universidad trunca,4,casado,TRUE,16,8,21,comercio minorista de productos terminados,1,2000,retirar atender el pagar alguien atender confianza,no registro,en un cuaderno,s,FALSE,una semana,publicidad exterior,19.35181659,-99.00669121,Operación y Personal,,,
E00000863,72,M,secundaria,1,casado,FALSE,15,10,17,comercio minorista de materias primas,0,0,,no registro,no registro,o,FALSE,no contesto,publicidad exterior,19.37508584,-99.04335397,,,,
E00000864,58,M,universidad trunca,1,viudo,FALSE,20,8,18,comercio minorista de materias primas,0,600,remodelar el,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.37766757,-99.02883187,Expansión y Estructura,,,
E00000865,27,H,universidad terminado,0,soltero,FALSE,2,11,19,reparaciones celulares,0,400,oportunidad venderar local pensar mudar cliente serio,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.37783912,-99.01269244,Expansión y Estructura,,,
E00000866,47,H,primaria,5,casado,TRUE,8,8,22,comercio minorista de productos terminados,4,3000,sobrevivir mantener hijo familia,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.36708236,-99.02841196,Gestión y Estabilidad,,,
E00000867,25,M,bachillerato terminado,0,union libre,FALSE,3,17,22,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,400,ganar suficiente ayudante abrir local local,en excel,en excel,n,FALSE,no contesto,publicidad exterior,19.34083274,-99.01626081,Expansión y Estructura,,,
E00000868,42,M,secundaria,3,divorciado,FALSE,2,10,17,fonda o restaurante/alimentos,2,2000,,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.36966249,-99.0184709,,,,
E00000869,55,H,bachillerato trunco,3,casado,TRUE,2,5,17,fonda o restaurante/alimentos,2,3000,ampliar el,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.40308178,-99.12208548,Expansión y Estructura,,,
E00000870,58,M,secundaria,2,soltero,TRUE,16,10,18,fonda o restaurante/alimentos,0,3500,abundancia,en un cuaderno,no registro,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.40994235,-99.10794472,Gestión y Estabilidad,,,
E00000871,45,H,bachillerato terminado,5,casado,TRUE,28,3,16,fonda o restaurante/alimentos,16,10000,abundancia,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.40331204,-99.11785182,Gestión y Estabilidad,,,
E00000872,38,H,bachillerato trunco,5,casado,TRUE,5,5,17,fonda o restaurante/alimentos,2,4000,ampliar el,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.39502677,-99.11277328,Expansión y Estructura,,,
E00000873,57,M,secundaria,3,soltero,TRUE,20,4,18,fonda o restaurante/alimentos,5,15000,abundancia,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.39029371,-99.12021858,Gestión y Estabilidad,,,
E00000874,35,O,bachillerato trunco,3,soltero,TRUE,7,14,23,estetica,2,6000,abundancia,no registro,no registro,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.40270902,-99.07309502,Gestión y Estabilidad,,,
E00000875,59,H,bachillerato trunco,3,casado,FALSE,30,11,19,fonda o restaurante/alimentos,2,3500,abundancia,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.39559959,-99.13017523,Gestión y Estabilidad,,,
E00000876,70,H,bachillerato trunco,4,casado,TRUE,40,12,17,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",4,6500,ampliar negocio,en un cuaderno,en un cuaderno,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar),19.38143483,-99.13349484,Expansión y Estructura,,,
E00000877,30,M,bachillerato terminado,4,casado,TRUE,5,8,21,fonda o restaurante/alimentos,7,15000,abundancia,en excel,en excel,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.43081247,-99.11805097,Gestión y Estabilidad,,,
E00000878,56,H,bachillerato trunco,3,soltero,FALSE,5,11,19,"consultorios médicos, dentales, veterinarios",5,16000,ampliar negocio,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.40736395,-99.11792435,Expansión y Estructura,,,
E00000879,45,M,secundaria,4,soltero,TRUE,8,12,19,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",5,10000,ampliacion negocio,en excel,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.42082029,-99.11507321,Expansión y Estructura,,,
E00000880,35,M,bachillerato trunco,3,soltero,TRUE,2,4,20,fonda o restaurante/alimentos,3,6000,ampliar el,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.40280626,-99.11976865,Expansión y Estructura,,,
E00000881,68,H,bachillerato trunco,4,casado,TRUE,5,12,17,"consultorios médicos, dentales, veterinarios",3,4500,ampliar el,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.39575504,-99.10988243,Expansión y Estructura,,,
E00000882,45,M,secundaria,5,casado,TRUE,19,12,18,"consultorios médicos, dentales, veterinarios",8,18000,abundancia,en un sistema especial,en un sistema especial,s,FALSE,no contesto,publicidad exterior|redes sociales (sin pagar)|otro,19.40151456,-99.10340874,Gestión y Estabilidad,,,
